_id,id,UID,email,PID,activity,comments,start_period,end_period,mon,tue,wed,thur,fri,sat,sun,visible,flag
6613cd40c84216ece76b4a81,660fd8befc13ae37b1ab905c,853693522,mbalentyneef@columbia.edu,76,bau,Feeling frustrated with the workload,2023-10-26,2023-11-02,5,4,1,7,6,3,8,True,True
6613cd40c84216ece76b4a82,660fd8befc13ae37b1ab905d,865983729,gellumeg@accuweather.com,18,bau,Need to establish clearer project timelines,2023-07-11,2023-07-18,6,4,5,1,6,1,3,True,True
6613cd40c84216ece76b4a83,660fd8befc13ae37b1ab905e,170731409,pwearneeh@gmpg.org,91,client_project,Need to adapt to changing market conditions,2023-08-31,2023-09-07,6,1,2,5,5,7,4,False,True
6613cd40c84216ece76b4a84,660fd8befc13ae37b1ab905f,371955920,mbernardyei@xrea.com,3,client_project,Task requirements not clearly defined,2023-09-28,2023-10-05,7,8,8,7,1,2,2,True,False
6613cd40c84216ece76b4a85,660fd8befc13ae37b1ab9060,526975077,kkaubleej@naver.com,62,bau,Need to address project risks proactively,2024-03-10,2024-03-17,3,2,5,4,6,4,2,False,False
6613cd40c84216ece76b4a86,660fd8befc13ae37b1ab9061,746211505,pscampek@oaic.gov.au,89,bau,Facing constraints due to resource limitations,2024-02-08,2024-02-15,6,4,7,4,1,7,1,True,True
6613cd40c84216ece76b4a87,660fd8befc13ae37b1ab9062,777412406,gdinniesel@shop-pro.jp,64,sales_activity,Need clarification on project requirements,2023-05-17,2023-05-24,5,6,3,8,2,1,4,False,True
6613cd40c84216ece76b4a88,660fd8befc13ae37b1ab9063,887334670,fodohertyem@hhs.gov,100,sales_activity,Facing difficulties accessing necessary resources,2023-04-04,2023-04-11,1,8,8,5,3,3,3,True,False
6613cd40c84216ece76b4a89,660fd8befc13ae37b1ab9064,760161352,bhawkswooden@cyberchimps.com,93,bau,Feeling accomplished after overcoming challenges,2023-06-02,2023-06-09,7,8,2,8,8,6,8,False,True
6613cd40c84216ece76b4a8a,660fd8befc13ae37b1ab9065,301760242,rdayereo@rediff.com,60,client_project,Facing challenges with time tracking,2024-04-05,2024-04-12,7,3,7,2,2,6,6,False,True
6613cd40c84216ece76b4a8b,660fd8befc13ae37b1ab9066,704720694,mwheowallep@boston.com,58,bau,Feeling valued and appreciated by team,2023-07-25,2023-08-01,6,3,2,3,3,1,3,False,True
6613cd40c84216ece76b4a8c,660fd8befc13ae37b1ab9067,460402649,tpothburyeq@independent.co.uk,35,sales_activity,Feeling grateful for team collaboration,2023-04-02,2023-04-09,4,5,6,8,4,2,2,True,True
6613cd40c84216ece76b4a8d,660fd8befc13ae37b1ab9068,146808871,srabidgeer@purevolume.com,89,sales_activity,Need to address technical debt accumulation,2023-06-22,2023-06-29,1,1,5,1,5,4,3,False,False
6613cd40c84216ece76b4a8e,660fd8befc13ae37b1ab9069,44092749,hhallases@usnews.com,87,client_project,Feeling motivated and productive,2023-07-17,2023-07-24,2,2,6,4,4,8,1,True,True
6613cd40c84216ece76b4a8f,660fd8befc13ae37b1ab906a,567082965,rbegganet@ebay.com,98,sales_activity,Facing challenges due to changing requirements,2023-06-22,2023-06-29,2,5,7,4,5,4,7,True,False
6613cd40c84216ece76b4a90,660fd8befc13ae37b1ab906b,17484496,rkissickeu@mapy.cz,22,sales_activity,Need to improve delegation skills,2023-02-27,2023-03-06,7,8,3,1,3,7,7,False,True
6613cd40c84216ece76b4a91,660fd8befc13ae37b1ab906c,733107094,ndenyaginev@cdbaby.com,62,sales_activity,Task complexity higher than anticipated,2024-03-25,2024-04-01,4,7,8,4,8,2,1,True,False
6613cd40c84216ece76b4a92,660fd8befc13ae37b1ab906d,556033471,ghaylerew@intel.com,50,sales_activity,Need to prioritize tasks more effectively,2024-03-10,2024-03-17,1,8,2,3,6,8,6,False,False
6613cd40c84216ece76b4a93,660fd8befc13ae37b1ab906e,761548465,bcardinalex@mtv.com,34,bau,Feeling supported by project manager,2023-03-09,2023-03-16,3,7,3,2,8,6,5,False,True
6613cd40c84216ece76b4a94,660fd8befc13ae37b1ab906f,148585090,rtewey@nhs.uk,10,sales_activity,Facing difficulties managing multiple projects,2023-06-20,2023-06-27,2,1,1,4,2,6,5,False,False
6613cd40c84216ece76b4a95,660fd8befc13ae37b1ab9070,70889334,jspoursez@dmoz.org,39,sales_activity,Need to improve feedback mechanisms,2024-01-16,2024-01-23,1,2,7,7,4,5,3,True,False
6613cd40c84216ece76b4a96,660fd8befc13ae37b1ab9071,803683497,grawlingf0@reverbnation.com,71,bau,Experiencing technical issues with software tools,2023-08-28,2023-09-04,6,7,6,3,3,8,4,True,False
6613cd40c84216ece76b4a97,660fd8befc13ae37b1ab9072,43827953,hainsleyf1@mlb.com,41,bau,Need to address project risks proactively,2023-09-04,2023-09-11,7,1,8,7,4,6,1,False,True
6613cd40c84216ece76b4a98,660fd8befc13ae37b1ab9073,751149314,dpickaverf2@parallels.com,93,bau,Need to reevaluate project priorities,2024-03-22,2024-03-29,8,5,1,5,8,1,2,False,False
6613cd40c84216ece76b4a99,660fd8befc13ae37b1ab9074,157590782,hbrimilcomef3@cbslocal.com,16,sales_activity,Need to update project documentation,2023-03-31,2023-04-07,5,7,5,5,7,1,1,True,True
6613cd40c84216ece76b4a9a,660fd8befc13ae37b1ab9075,397591800,bbirranef4@un.org,68,client_project,Facing challenges due to changing requirements,2024-03-11,2024-03-18,1,1,3,5,4,7,8,False,False
6613cd40c84216ece76b4a9b,660fd8befc13ae37b1ab9076,626478955,jfenbyf5@jigsy.com,23,bau,Encountering unexpected obstacles,2023-11-30,2023-12-07,4,4,5,3,6,8,5,False,True
6613cd40c84216ece76b4a9c,660fd8befc13ae37b1ab9077,44093464,mknowltonf6@hibu.com,93,bau,Need to delegate tasks more effectively,2023-03-12,2023-03-19,6,1,3,3,4,5,2,False,False
6613cd40c84216ece76b4a9d,660fd8befc13ae37b1ab9078,292405787,retheredgef7@wisc.edu,55,client_project,Feeling energized and productive,2023-12-30,2024-01-06,5,3,4,4,6,8,7,False,False
6613cd40c84216ece76b4a9e,660fd8befc13ae37b1ab9079,193482034,ytolhurstf8@tumblr.com,11,sales_activity,Need to prioritize tasks more effectively,2023-09-29,2023-10-06,3,1,2,6,7,4,5,True,False
6613cd40c84216ece76b4a9f,660fd8befc13ae37b1ab907a,456803606,nspowagef9@sciencedaily.com,20,client_project,Feeling satisfied with work environment,2023-06-29,2023-07-06,7,7,7,2,5,2,8,True,False
6613cd40c84216ece76b4aa0,660fd8befc13ae37b1ab907b,192496028,sroddafa@weibo.com,96,sales_activity,Need additional training on certain tools,2023-12-08,2023-12-15,1,1,8,4,4,8,2,True,False
6613cd40c84216ece76b4aa1,660fd8befc13ae37b1ab907c,483014379,aeagletonfb@usgs.gov,8,sales_activity,Need to improve time estimation skills,2023-04-11,2023-04-18,3,5,8,7,3,7,5,False,True
6613cd40c84216ece76b4aa2,660fd8befc13ae37b1ab907d,399854593,lfreynfc@plala.or.jp,22,sales_activity,Feeling accomplished after completing tasks,2023-04-20,2023-04-27,4,6,8,7,4,5,5,True,True
6613cd40c84216ece76b4aa3,660fd8befc13ae37b1ab907e,571499589,crottgersfd@netlog.com,30,bau,Facing interruptions during work hours,2023-05-10,2023-05-17,7,7,8,1,8,8,2,True,True
6613cd40c84216ece76b4aa4,660fd8befc13ae37b1ab907f,713611975,ablowinfe@nationalgeographic.com,88,bau,Meeting deadlines consistently,2023-08-24,2023-08-31,8,3,7,4,6,3,5,True,True
6613cd40c84216ece76b4aa5,660fd8befc13ae37b1ab9080,65919026,jscottrellff@rediff.com,99,bau,Facing challenges with client expectations,2023-03-22,2023-03-29,7,7,6,6,1,3,6,False,False
6613cd40c84216ece76b4aa6,660fd8befc13ae37b1ab9081,171546851,dsimesterfg@woothemes.com,14,bau,Experiencing technical issues with software tools,2024-03-05,2024-03-12,4,5,3,2,1,7,4,False,False
6613cd40c84216ece76b4aa7,660fd8befc13ae37b1ab9082,544187972,rgunnerfh@paginegialle.it,62,bau,Facing distractions while working,2023-03-27,2023-04-03,7,3,3,7,1,6,4,True,True
6613cd40c84216ece76b4aa8,660fd8befc13ae37b1ab9083,761684861,tbrabonfi@instagram.com,42,bau,Need to improve collaboration with cross-functional teams,2024-01-24,2024-01-31,3,5,7,1,8,2,4,False,False
6613cd40c84216ece76b4aa9,660fd8befc13ae37b1ab9084,768868361,tstolbergfj@gravatar.com,69,bau,Feeling frustrated with the workload,2023-03-24,2023-03-31,1,6,5,2,5,3,1,True,True
6613cd40c84216ece76b4aaa,660fd8befc13ae37b1ab9085,547141195,gloudwellfk@webmd.com,78,client_project,Experiencing technical issues with software tools,2024-04-12,2024-04-19,3,6,6,6,5,3,6,False,False
6613cd40c84216ece76b4aab,660fd8befc13ae37b1ab9086,9871553,rtillyfl@networksolutions.com,71,bau,Need to prioritize tasks more effectively,2023-05-28,2023-06-04,7,4,2,6,3,4,5,True,True
6613cd40c84216ece76b4aac,660fd8befc13ae37b1ab9087,448888519,lmcilveenfm@google.es,24,sales_activity,Feeling satisfied with progress made,2023-03-12,2023-03-19,1,2,1,6,7,6,6,False,False
6613cd40c84216ece76b4aad,660fd8befc13ae37b1ab9088,550066644,kosgarfn@homestead.com,65,sales_activity,Need to streamline workflow processes,2023-09-01,2023-09-08,3,8,5,3,1,1,6,True,True
6613cd40c84216ece76b4aae,660fd8befc13ae37b1ab9089,614387604,hperagofo@free.fr,64,client_project,Experiencing technical issues with software tools,2023-10-20,2023-10-27,3,7,8,1,8,2,7,True,True
6613cd40c84216ece76b4aaf,660fd8befc13ae37b1ab908a,410602576,kbrayfordfp@edublogs.org,86,sales_activity,Need more resources to complete tasks,2024-01-25,2024-02-01,7,5,7,3,5,8,1,True,False
6613cd40c84216ece76b4ab0,660fd8befc13ae37b1ab908b,704875596,rdenorefq@cafepress.com,98,client_project,Need to prioritize tasks more effectively,2024-03-17,2024-03-24,7,7,2,5,8,3,4,True,True
6613cd40c84216ece76b4ab1,660fd8befc13ae37b1ab908c,418733587,khazelhurstfr@wp.com,15,bau,Need to establish clearer project timelines,2023-02-27,2023-03-06,6,7,6,4,5,5,6,False,False
6613cd40c84216ece76b4ab2,660fd8befc13ae37b1ab908d,640767011,dstoffersenfs@oaic.gov.au,10,bau,Need to delegate tasks more effectively,2023-08-12,2023-08-19,1,1,3,5,2,5,2,True,False
6613cd40c84216ece76b4ab3,660fd8befc13ae37b1ab908e,782536281,hdouseft@ftc.gov,43,client_project,Experiencing delays due to external dependencies,2023-09-16,2023-09-23,2,5,2,3,5,3,7,False,False
6613cd40c84216ece76b4ab4,660fd8befc13ae37b1ab908f,806431167,amassiefu@imgur.com,96,client_project,Need to improve feedback mechanisms,2023-09-08,2023-09-15,4,7,7,3,3,1,6,True,False
6613cd40c84216ece76b4ab5,660fd8befc13ae37b1ab9090,207377525,sgladerfv@trellian.com,50,client_project,Need to establish clearer project timelines,2024-04-15,2024-04-22,1,4,6,5,2,8,3,False,True
6613cd40c84216ece76b4ab6,660fd8befc13ae37b1ab9091,5874624,bmaccartairfw@unc.edu,36,client_project,Task requirements changed without notice,2023-04-12,2023-04-19,8,2,8,4,7,2,5,False,True
6613cd40c84216ece76b4ab7,660fd8befc13ae37b1ab9092,12568415,mconaghyfx@gov.uk,40,bau,Need to improve risk management practices,2023-08-19,2023-08-26,1,8,6,1,6,6,3,True,False
6613cd40c84216ece76b4ab8,660fd8befc13ae37b1ab9093,120405979,oburbridgefy@usnews.com,95,client_project,Facing difficulties accessing necessary resources,2023-05-30,2023-06-06,8,2,6,6,4,1,5,True,True
6613cd40c84216ece76b4ab9,660fd8befc13ae37b1ab9094,296536540,hcroftsfz@apple.com,74,bau,Feeling confident in problem-solving abilities,2023-10-30,2023-11-06,5,2,5,3,5,1,8,True,False
6613cd40c84216ece76b4aba,660fd8befc13ae37b1ab9095,323523062,dorodaneg0@istockphoto.com,50,client_project,Need to adapt to changing market conditions,2023-09-10,2023-09-17,6,2,4,3,7,7,6,True,True
6613cd40c84216ece76b4abb,660fd8befc13ae37b1ab9096,351071078,mlettereseg1@mozilla.org,95,bau,Need to align project goals with company objectives,2023-02-06,2023-02-13,6,1,1,4,8,8,3,True,True
6613cd40c84216ece76b4abc,660fd8befc13ae37b1ab9097,594293129,kgronowg2@nydailynews.com,84,client_project,Need to enhance communication skills,2023-03-17,2023-03-24,2,5,8,4,1,7,6,False,True
6613cd40c84216ece76b4abd,660fd8befc13ae37b1ab9098,433262768,mthomseng3@mapy.cz,99,sales_activity,Can't able to do within the time period,2023-08-03,2023-08-10,7,7,6,8,5,6,6,False,False
6613cd40c84216ece76b4abe,660fd8befc13ae37b1ab9099,738834116,skikeg4@hud.gov,97,sales_activity,Need to improve feedback mechanisms,2023-08-17,2023-08-24,1,1,5,3,6,4,1,False,True
6613cd40c84216ece76b4abf,660fd8befc13ae37b1ab909a,262297121,ahullyerg5@purevolume.com,96,client_project,Feeling stressed about impending deadlines,2024-01-15,2024-01-22,2,4,4,8,3,5,3,False,True
6613cd40c84216ece76b4ac0,660fd8befc13ae37b1ab909b,180537501,zabramcikg6@ed.gov,41,bau,Facing challenges due to changing requirements,2023-05-23,2023-05-30,3,4,6,5,2,6,8,True,False
6613cd40c84216ece76b4ac1,660fd8befc13ae37b1ab909c,200743156,eoconcannong7@rakuten.co.jp,14,bau,Feeling confident in project team's capabilities,2023-09-15,2023-09-22,4,1,5,2,3,2,8,True,True
6613cd40c84216ece76b4ac2,660fd8befc13ae37b1ab909d,107646434,mcasacciag8@google.co.jp,10,bau,Experiencing creative block,2023-09-24,2023-10-01,2,8,7,5,8,8,1,True,True
6613cd40c84216ece76b4ac3,660fd8befc13ae37b1ab909e,248355110,gbadderg9@oaic.gov.au,62,sales_activity,Need to update project documentation,2024-02-08,2024-02-15,4,3,3,6,8,5,8,False,False
6613cd40c84216ece76b4ac4,660fd8befc13ae37b1ab909f,797069532,cferrarioga@hao123.com,48,bau,Completed the task successfully,2023-03-15,2023-03-22,2,5,4,2,4,1,3,True,False
6613cd40c84216ece76b4ac5,660fd8befc13ae37b1ab90a0,857916462,soreagangb@netvibes.com,67,sales_activity,Feeling grateful for team collaboration,2024-01-22,2024-01-29,4,2,7,1,5,4,6,False,False
6613cd40c84216ece76b4ac6,660fd8befc13ae37b1ab90a1,121152583,abenzagc@google.ru,5,client_project,Need assistance,2023-04-02,2023-04-09,3,3,7,3,6,1,2,False,True
6613cd40c84216ece76b4ac7,660fd8befc13ae37b1ab90a2,707371071,dtolleygd@weibo.com,37,bau,Need to improve conflict resolution skills,2023-11-15,2023-11-22,8,3,1,8,3,1,2,True,True
6613cd40c84216ece76b4ac8,660fd8befc13ae37b1ab90a3,381311204,ifuscoge@about.me,9,client_project,Task requirements changed without notice,2023-08-02,2023-08-09,6,7,1,2,1,2,8,True,False
6613cd40c84216ece76b4ac9,660fd8befc13ae37b1ab90a4,600188999,afairbrothergf@omniture.com,8,sales_activity,Task complexity higher than anticipated,2023-08-06,2023-08-13,3,2,6,5,2,6,2,False,False
6613cd40c84216ece76b4aca,660fd8befc13ae37b1ab90a5,691388846,raxellgg@apple.com,18,sales_activity,Need to adapt to changing market conditions,2023-01-29,2023-02-05,3,1,1,2,1,3,1,True,True
6613cd40c84216ece76b4acb,660fd8befc13ae37b1ab90a6,334123097,bjezzardgh@godaddy.com,100,bau,Task requirements aligned with user needs,2023-03-20,2023-03-27,3,8,4,2,6,8,3,False,True
6613cd40c84216ece76b4acc,660fd8befc13ae37b1ab90a7,638717419,wghiriardelligi@house.gov,20,bau,Experiencing creative block,2023-11-16,2023-11-23,6,5,4,7,2,1,7,False,True
6613cd40c84216ece76b4acd,660fd8befc13ae37b1ab90a8,265542165,nhellwichgj@mayoclinic.com,18,client_project,Need to delegate tasks more effectively,2023-04-16,2023-04-23,6,1,4,1,4,6,6,True,True
6613cd40c84216ece76b4ace,660fd8befc13ae37b1ab90a9,690547537,ldivinegk@naver.com,87,sales_activity,Feeling motivated and productive,2023-03-03,2023-03-10,2,5,7,1,1,7,5,False,False
6613cd40c84216ece76b4acf,660fd8befc13ae37b1ab90aa,856870024,rdurbanngl@blog.com,90,client_project,Need to overcome procrastination habits,2024-01-10,2024-01-17,1,4,1,2,4,2,6,True,False
6613cd40c84216ece76b4ad0,660fd8befc13ae37b1ab90ab,785271712,rprovestgm@istockphoto.com,53,sales_activity,Task progress hindered by bureaucracy,2024-02-27,2024-03-05,1,4,5,8,4,6,3,True,False
6613cd40c84216ece76b4ad1,660fd8befc13ae37b1ab90ac,254059000,daltygn@prlog.org,12,client_project,Need assistance,2023-03-23,2023-03-30,6,8,8,4,6,7,2,True,True
6613cd40c84216ece76b4ad2,660fd8befc13ae37b1ab90ad,726828817,ktsarovicgo@google.cn,36,bau,Need to improve collaboration with cross-functional teams,2023-09-18,2023-09-25,2,4,3,5,3,6,8,True,False
6613cd40c84216ece76b4ad3,660fd8befc13ae37b1ab90ae,843935900,rdowgp@aol.com,62,bau,Need feedback on work done so far,2024-03-09,2024-03-16,2,5,4,7,6,4,1,True,True
6613cd40c84216ece76b4ad4,660fd8befc13ae37b1ab90af,465462883,amccallamgq@zdnet.com,5,bau,Feeling supported by team members,2023-05-20,2023-05-27,7,1,2,8,3,4,7,False,False
6613cd40c84216ece76b4ad5,660fd8befc13ae37b1ab90b0,553418542,kmurdygr@studiopress.com,42,client_project,Facing challenges with client expectations,2024-03-30,2024-04-06,4,6,2,4,1,8,6,True,True
6613cd40c84216ece76b4ad6,660fd8befc13ae37b1ab90b1,855395114,hpatchinggs@furl.net,26,bau,Struggling to prioritize tasks effectively,2023-04-16,2023-04-23,4,6,1,1,3,7,8,True,False
6613cd40c84216ece76b4ad7,660fd8befc13ae37b1ab90b2,822833226,kwheadongt@ted.com,64,client_project,Need feedback on work done so far,2024-03-10,2024-03-17,3,7,4,1,6,1,8,True,False
6613cd40c84216ece76b4ad8,660fd8befc13ae37b1ab90b3,622475158,bdangeligu@yolasite.com,67,client_project,Experiencing burnout from long hours,2023-12-26,2024-01-02,3,6,6,7,3,1,7,False,True
6613cd40c84216ece76b4ad9,660fd8befc13ae37b1ab90b4,805881292,scantogv@prweb.com,41,client_project,Need better communication from project stakeholders,2023-03-25,2023-04-01,1,5,2,7,4,1,2,False,True
6613cd40c84216ece76b4ada,660fd8befc13ae37b1ab90b5,747206219,swynettgw@ebay.co.uk,13,sales_activity,Task progress impacted by scope creep,2023-05-07,2023-05-14,2,6,1,8,7,7,5,False,False
6613cd40c84216ece76b4adb,660fd8befc13ae37b1ab90b6,577477405,skynangx@tripadvisor.com,16,client_project,Need to improve collaboration with cross-functional teams,2023-10-29,2023-11-05,2,5,7,8,8,4,8,True,False
6613cd40c84216ece76b4adc,660fd8befc13ae37b1ab90b7,277151655,ithomazingy@sfgate.com,22,client_project,Task complexity causing delays,2023-06-11,2023-06-18,8,2,7,6,8,6,2,False,True
6613cd40c84216ece76b4add,660fd8befc13ae37b1ab90b8,659873382,mhauchgz@wikimedia.org,52,sales_activity,Need better communication from project stakeholders,2023-03-21,2023-03-28,1,7,8,4,6,2,7,True,True
6613cd40c84216ece76b4ade,660fd8befc13ae37b1ab90b9,382543201,tdyballh0@zdnet.com,20,client_project,Need more resources to complete tasks,2023-03-03,2023-03-10,2,7,8,4,2,7,1,True,True
6613cd40c84216ece76b4adf,660fd8befc13ae37b1ab90ba,377966947,fstaniforthh1@examiner.com,27,client_project,Facing challenges due to changing requirements,2023-02-21,2023-02-28,8,6,4,3,6,3,4,False,False
6613cd40c84216ece76b4ae0,660fd8befc13ae37b1ab90bb,833606310,bchilesh2@google.com.hk,82,client_project,Facing communication issues with team,2023-05-01,2023-05-08,6,4,5,5,8,8,8,False,True
6613cd40c84216ece76b4ae1,660fd8befc13ae37b1ab90bc,759462023,tclapph3@4shared.com,95,client_project,Feeling challenged by ambitious project goals,2023-03-18,2023-03-25,2,8,3,4,8,5,8,False,True
6613cd40c84216ece76b4ae2,660fd8befc13ae37b1ab90bd,771730799,dsalazarh4@behance.net,22,sales_activity,Task requirements aligned with user needs,2024-01-10,2024-01-17,4,8,4,7,4,5,5,False,True
6613cd40c84216ece76b4ae3,660fd8befc13ae37b1ab90be,444067905,jkeatleyh5@github.io,95,sales_activity,Feeling accomplished after completing tasks,2023-11-30,2023-12-07,1,4,8,2,4,5,5,False,True
6613cd40c84216ece76b4ae4,660fd8befc13ae37b1ab90bf,721017156,lswadlingh6@chronoengine.com,25,bau,Feeling motivated and productive,2023-08-08,2023-08-15,6,6,4,6,3,7,8,False,False
6613cd40c84216ece76b4ae5,660fd8befc13ae37b1ab90c0,119444486,ddartnellh7@mayoclinic.com,85,sales_activity,Task requirements aligned with user needs,2023-07-08,2023-07-15,4,5,4,4,5,3,4,True,False
6613cd40c84216ece76b4ae6,660fd8befc13ae37b1ab90c1,797144185,ljerdanh8@paginegialle.it,88,bau,Feeling overwhelmed by project complexity,2023-08-18,2023-08-25,5,3,5,1,1,2,3,False,False
6613cd40c84216ece76b4ae7,660fd8befc13ae37b1ab90c2,428288635,bknotteh9@marriott.com,95,bau,Collaborated well with team members,2023-02-08,2023-02-15,6,5,1,1,4,4,8,False,True
6613cd40c84216ece76b4ae8,660fd8befc13ae37b1ab90c3,73837575,lcockingsha@php.net,16,sales_activity,Feeling frustrated with the workload,2023-11-20,2023-11-27,5,6,1,3,5,8,2,True,False
6613cd40c84216ece76b4ae9,660fd8befc13ae37b1ab90c4,279607032,lbonnierhb@microsoft.com,57,sales_activity,Facing resistance to proposed changes,2023-03-02,2023-03-09,5,1,7,8,1,8,7,True,True
6613cd40c84216ece76b4aea,660fd8befc13ae37b1ab90c5,82763414,lcatmullhc@stumbleupon.com,1,client_project,Struck between tasks,2024-04-05,2024-04-12,6,2,8,8,4,1,3,True,True
6613cd40c84216ece76b4aeb,660fd8befc13ae37b1ab90c6,813278023,okleinberhd@creativecommons.org,60,bau,Not feeling good about the progress,2023-06-11,2023-06-18,5,3,8,6,7,1,7,False,True
6613cd40c84216ece76b4aec,660fd8befc13ae37b1ab90c7,394410184,estuckehe@storify.com,89,client_project,Working efficiently with time management techniques,2024-04-04,2024-04-11,2,2,2,2,2,2,4,True,False
6613cd40c84216ece76b4aed,660fd8befc13ae37b1ab90c8,160051428,crackleyhf@scientificamerican.com,5,sales_activity,Feeling motivated to exceed expectations,2024-03-28,2024-04-04,8,5,4,2,2,3,5,False,False
6613cd40c84216ece76b4aee,660fd8befc13ae37b1ab90c9,513358651,cmaccaugheyhg@princeton.edu,19,client_project,Need assistance,2023-09-05,2023-09-12,8,3,8,6,6,6,4,False,False
6613cd40c84216ece76b4aef,660fd8befc13ae37b1ab90ca,526317209,amulvihillhh@goo.gl,17,sales_activity,Enjoying working on current tasks,2023-07-19,2023-07-26,8,1,1,4,7,7,4,False,False
6613cd40c84216ece76b4af0,660fd8befc13ae37b1ab90cb,112148511,rwhipphi@wix.com,68,bau,Facing resistance to change from stakeholders,2023-10-02,2023-10-09,2,8,7,5,8,7,2,True,False
6613cd40c84216ece76b4af1,660fd8befc13ae37b1ab90cc,119996825,sjaycockhj@ameblo.jp,49,client_project,Need to improve risk management practices,2023-03-24,2023-03-31,8,6,2,4,7,5,4,False,False
6613cd40c84216ece76b4af2,660fd8befc13ae37b1ab90cd,528343903,ffessierhk@ft.com,93,bau,Need to establish clearer project timelines,2023-10-04,2023-10-11,5,7,6,1,6,3,2,False,True
6613cd40c84216ece76b4af3,660fd8befc13ae37b1ab90ce,657996383,jamdohrhl@businesswire.com,50,client_project,Feeling confident in problem-solving abilities,2023-05-28,2023-06-04,5,2,7,8,5,4,6,True,True
6613cd40c84216ece76b4af4,660fd8befc13ae37b1ab90cf,574300698,sgarviehm@utexas.edu,5,sales_activity,Task scope changed midway through,2023-09-02,2023-09-09,8,7,7,7,7,2,7,False,True
6613cd40c84216ece76b4af5,660fd8befc13ae37b1ab90d0,567374372,ccarlssonhn@alibaba.com,70,client_project,Not feeling good about the progress,2023-04-21,2023-04-28,7,5,2,3,4,7,1,False,True
6613cd40c84216ece76b4af6,660fd8befc13ae37b1ab90d1,392549809,vtongsho@toplist.cz,98,bau,Feeling accomplished after completing tasks,2023-09-10,2023-09-17,1,7,7,7,6,8,3,True,True
6613cd40c84216ece76b4af7,660fd8befc13ae37b1ab90d2,787865373,ddelaprellehp@flavors.me,57,client_project,Feeling inspired to innovate,2024-02-01,2024-02-08,2,5,7,6,3,2,1,True,False
6613cd40c84216ece76b4af8,660fd8befc13ae37b1ab90d3,194116996,lclarricoateshq@tinypic.com,37,sales_activity,Task completion delayed due to unforeseen circumstances,2023-07-28,2023-08-04,3,6,2,3,3,6,2,False,False
6613cd40c84216ece76b4af9,660fd8befc13ae37b1ab90d4,328062912,oschleswigholsteinhr@bigcartel.com,83,sales_activity,Task prioritization strategies working effectively,2024-02-01,2024-02-08,5,3,4,4,6,2,1,False,False
6613cd40c84216ece76b4afa,660fd8befc13ae37b1ab90d5,258358839,wskirvenhs@paypal.com,51,client_project,Need to address project risks proactively,2024-03-04,2024-03-11,6,2,6,8,1,5,4,False,False
6613cd40c84216ece76b4afb,660fd8befc13ae37b1ab90d6,265354601,kdentonht@discuz.net,97,client_project,Need support from team members,2024-04-04,2024-04-11,2,5,2,6,3,4,8,False,True
6613cd40c84216ece76b4afc,660fd8befc13ae37b1ab90d7,831603575,mshobbrookhu@goo.gl,12,bau,Need to enhance communication skills,2023-05-02,2023-05-09,5,7,1,8,8,3,7,False,True
6613cd40c84216ece76b4afd,660fd8befc13ae37b1ab90d8,787999379,dmonksfieldhv@prnewswire.com,67,sales_activity,Task progress hindered by bureaucracy,2023-04-04,2023-04-11,1,8,5,6,7,5,2,False,False
6613cd40c84216ece76b4afe,660fd8befc13ae37b1ab90d9,861566463,sclaxsonhw@bravesites.com,96,client_project,Need to escalate issues to management,2023-11-05,2023-11-12,7,7,8,6,3,8,6,True,False
6613cd40c84216ece76b4aff,660fd8befc13ae37b1ab90da,570479184,rokeevanhx@answers.com,61,sales_activity,Experiencing technical issues with software tools,2024-03-20,2024-03-27,3,4,7,7,7,5,5,True,False
6613cd40c84216ece76b4b00,660fd8befc13ae37b1ab90db,111815780,amurrayhy@europa.eu,25,client_project,Feeling empowered to make decisions,2023-01-16,2023-01-23,8,4,8,5,5,2,5,False,True
6613cd40c84216ece76b4b01,660fd8befc13ae37b1ab90dc,203560220,prizzellohz@fda.gov,53,client_project,Task progress hindered by bureaucracy,2023-03-27,2023-04-03,4,7,3,2,3,1,4,True,False
6613cd40c84216ece76b4b02,660fd8befc13ae37b1ab90dd,633470181,mbertheleti0@pcworld.com,18,bau,Experiencing difficulty concentrating,2023-04-06,2023-04-13,1,8,4,7,8,8,1,True,False
6613cd40c84216ece76b4b03,660fd8befc13ae37b1ab90de,662562907,pruusai1@ask.com,57,client_project,Need to improve risk management practices,2024-03-23,2024-03-30,1,8,4,7,7,1,8,True,True
6613cd40c84216ece76b4b04,660fd8befc13ae37b1ab90df,74456880,mbucktharpi2@seattletimes.com,47,client_project,Task completed ahead of schedule,2023-03-01,2023-03-08,5,6,3,7,3,2,1,False,False
6613cd40c84216ece76b4b05,660fd8befc13ae37b1ab90e0,160946536,mpleacei3@naver.com,24,sales_activity,Encountering unexpected obstacles,2024-01-18,2024-01-25,5,7,5,6,4,2,6,True,False
6613cd40c84216ece76b4b06,660fd8befc13ae37b1ab90e1,115683199,skettlestringesi4@fema.gov,1,client_project,Feeling overwhelmed by workload,2023-05-21,2023-05-28,3,2,2,5,7,6,8,True,True
6613cd40c84216ece76b4b07,660fd8befc13ae37b1ab90e2,4712781,cwrightemi5@exblog.jp,17,bau,Need more resources to complete tasks,2023-03-09,2023-03-16,5,7,8,2,1,2,3,False,False
